,Date,Open,High,Low,Close,Volume
6263,2018-12-30 03:00:00,3718.18000000,3722.58000000,3699.31000000,3711.55000000,828.66143000
6264,2018-12-30 04:00:00,3711.44000000,3746.00000000,3708.18000000,3745.98000000,801.24390500
6265,2018-12-30 05:00:00,3745.98000000,3747.00000000,3719.86000000,3732.45000000,643.10265400
6266,2018-12-30 06:00:00,3732.65000000,3742.41000000,3726.29000000,3734.10000000,567.16180700
6267,2018-12-30 07:00:00,3733.67000000,3738.00000000,3713.90000000,3724.94000000,740.65325900
6268,2018-12-30 08:00:00,3724.93000000,3787.39000000,3718.01000000,3769.21000000,1400.51308400
6269,2018-12-30 09:00:00,3769.17000000,3825.00000000,3746.00000000,3798.69000000,2566.29793700
6270,2018-12-30 10:00:00,3798.92000000,3805.67000000,3780.94000000,3804.75000000,1347.55584200
6271,2018-12-30 11:00:00,3805.67000000,3810.64000000,3776.14000000,3785.93000000,1379.04172600
6272,2018-12-30 12:00:00,3785.92000000,3903.50000000,3720.41000000,3776.77000000,3880.77082600
6273,2018-12-30 13:00:00,3775.35000000,3794.00000000,3751.18000000,3762.95000000,1415.48320200
6274,2018-12-30 14:00:00,3765.19000000,3783.00000000,3742.30000000,3777.41000000,1320.81285100
6275,2018-12-30 15:00:00,3777.75000000,3807.02000000,3763.01000000,3768.00000000,1203.71880600
6276,2018-12-30 16:00:00,3768.00000000,3785.92000000,3762.04000000,3774.14000000,815.21845800
6277,2018-12-30 17:00:00,3773.75000000,3797.18000000,3769.00000000,3787.24000000,772.98051300
6278,2018-12-30 18:00:00,3787.24000000,3795.00000000,3772.00000000,3781.71000000,655.96244600
6279,2018-12-30 19:00:00,3781.77000000,3809.85000000,3735.57000000,3780.12000000,1582.89436000
6280,2018-12-30 20:00:00,3779.31000000,3798.99000000,3745.00000000,3784.44000000,1628.18255800
6281,2018-12-30 21:00:00,3783.92000000,3823.00000000,3764.28000000,3795.91000000,1543.98037300
6282,2018-12-30 22:00:00,3794.01000000,3800.00000000,3785.12000000,3794.93000000,714.12357200
6283,2018-12-30 23:00:00,3794.92000000,3812.54000000,3776.06000000,3801.91000000,1227.68856300
6284,2018-12-31 00:00:00,3803.12000000,3810.00000000,3786.02000000,3795.38000000,891.44907800
6285,2018-12-31 01:00:00,3795.38000000,3797.46000000,3745.59000000,3762.94000000,1516.97170300
6286,2018-12-31 02:00:00,3762.65000000,3767.60000000,3715.73000000,3727.93000000,2433.82070600
6287,2018-12-31 03:00:00,3727.93000000,3751.58000000,3725.48000000,3744.58000000,1542.54012700
6288,2018-12-31 04:00:00,3744.59000000,3756.06000000,3731.76000000,3753.72000000,921.69048200
6289,2018-12-31 05:00:00,3753.78000000,3755.60000000,3735.00000000,3747.45000000,664.03812000
6290,2018-12-31 06:00:00,3747.82000000,3759.53000000,3742.48000000,3757.45000000,592.26781500
6291,2018-12-31 07:00:00,3757.00000000,3763.12000000,3750.76000000,3754.45000000,603.91620100
6292,2018-12-31 08:00:00,3755.35000000,3761.00000000,3743.15000000,3752.21000000,827.94512500
6293,2018-12-31 09:00:00,3751.85000000,3791.63000000,3751.04000000,3775.59000000,1341.45691200
6294,2018-12-31 10:00:00,3775.59000000,3783.44000000,3769.00000000,3771.50000000,895.90430700
6295,2018-12-31 11:00:00,3772.00000000,3773.53000000,3692.11000000,3725.42000000,2713.42721900
6296,2018-12-31 12:00:00,3725.42000000,3737.42000000,3715.00000000,3731.58000000,999.04241500
6297,2018-12-31 13:00:00,3731.87000000,3739.82000000,3725.85000000,3732.23000000,770.74176900
6298,2018-12-31 14:00:00,3732.23000000,3780.83000000,3724.81000000,3769.57000000,1018.44525700
6299,2018-12-31 15:00:00,3769.42000000,3783.34000000,3721.11000000,3752.46000000,1681.82346300
6300,2018-12-31 16:00:00,3752.22000000,3776.85000000,3725.00000000,3736.17000000,1218.39152600
6301,2018-12-31 17:00:00,3737.59000000,3742.92000000,3722.00000000,3736.31000000,923.46908900
6302,2018-12-31 18:00:00,3736.57000000,3748.98000000,3731.64000000,3741.52000000,632.30543600
6303,2018-12-31 19:00:00,3741.27000000,3742.22000000,3630.33000000,3687.47000000,3405.44723100
6304,2018-12-31 20:00:00,3687.47000000,3688.77000000,3657.70000000,3672.00000000,1786.53019600
6305,2018-12-31 21:00:00,3672.00000000,3678.00000000,3665.00000000,3671.72000000,743.25843000
6306,2018-12-31 22:00:00,3671.71000000,3687.02000000,3662.02000000,3686.43000000,770.55066200
6307,2018-12-31 23:00:00,3685.54000000,3707.50000000,3684.22000000,3702.90000000,1096.34508100
6308,2019-01-01 00:00:00,3701.23000000,3713.00000000,3689.88000000,3700.31000000,686.36742000
6309,2019-01-01 01:00:00,3700.20000000,3702.73000000,3684.22000000,3689.69000000,613.53911500
6310,2019-01-01 02:00:00,3689.67000000,3695.95000000,3675.04000000,3690.00000000,895.30218100
6311,2019-01-01 03:00:00,3690.00000000,3699.77000000,3685.78000000,3693.13000000,796.71481800
6312,2019-01-01 04:00:00,3692.32000000,3720.00000000,3685.94000000,3692.71000000,1317.45290900
6313,2019-01-01 05:00:00,3693.98000000,3704.44000000,3692.73000000,3699.94000000,572.40222800
6314,2019-01-01 06:00:00,3699.95000000,3713.93000000,3697.00000000,3703.56000000,660.27977100
6315,2019-01-01 07:00:00,3703.63000000,3726.64000000,3703.34000000,3713.83000000,823.62549100
6316,2019-01-01 08:00:00,3714.19000000,3731.19000000,3707.00000000,3716.70000000,887.10136200
6317,2019-01-01 09:00:00,3716.98000000,3732.00000000,3696.14000000,3699.95000000,955.87903400
6318,2019-01-01 10:00:00,3699.96000000,3717.11000000,3698.00000000,3713.07000000,534.11394500
6319,2019-01-01 11:00:00,3713.07000000,3722.22000000,3706.88000000,3707.54000000,600.66464200
6320,2019-01-01 12:00:00,3707.56000000,3725.00000000,3698.25000000,3717.00000000,654.27771000
6321,2019-01-01 13:00:00,3717.00000000,3756.94000000,3708.41000000,3715.93000000,941.78569500
6322,2019-01-01 14:00:00,3715.23000000,3717.00000000,3684.21000000,3698.53000000,1127.36663200
6323,2019-01-01 15:00:00,3698.28000000,3698.87000000,3666.01000000,3682.61000000,996.68853200
6324,2019-01-01 16:00:00,3683.00000000,3696.23000000,3677.48000000,3693.54000000,629.18028000
6325,2019-01-01 17:00:00,3693.50000000,3701.68000000,3675.01000000,3686.32000000,380.21548700
6326,2019-01-01 18:00:00,3686.34000000,3686.35000000,3642.00000000,3659.41000000,1083.20709600
6327,2019-01-01 19:00:00,3659.56000000,3699.99000000,3659.56000000,3696.73000000,1155.51311200
6328,2019-01-01 20:00:00,3696.71000000,3726.93000000,3675.67000000,3719.00000000,2021.17094800
6329,2019-01-01 21:00:00,3719.00000000,3730.01000000,3700.00000000,3708.21000000,1105.50173500
6330,2019-01-01 22:00:00,3707.98000000,3717.07000000,3692.42000000,3711.20000000,624.62013600
6331,2019-01-01 23:00:00,3712.85000000,3810.16000000,3706.43000000,3797.14000000,3678.71675400
6332,2019-01-02 00:00:00,3796.45000000,3810.00000000,3763.75000000,3778.02000000,2094.02515900
6333,2019-01-02 01:00:00,3778.62000000,3792.00000000,3765.75000000,3770.00000000,912.81111300
6334,2019-01-02 02:00:00,3769.98000000,3785.10000000,3768.00000000,3783.28000000,719.30275700
6335,2019-01-02 03:00:00,3783.28000000,3796.22000000,3773.79000000,3779.98000000,770.36806700
6336,2019-01-02 04:00:00,3780.00000000,3788.31000000,3765.00000000,3776.41000000,748.26020900
6337,2019-01-02 05:00:00,3776.16000000,3778.42000000,3768.00000000,3773.04000000,415.84951300
6338,2019-01-02 06:00:00,3773.04000000,3775.00000000,3750.45000000,3758.53000000,916.98605800
6339,2019-01-02 07:00:00,3758.53000000,3778.54000000,3755.40000000,3771.08000000,1338.79474000
6340,2019-01-02 08:00:00,3772.64000000,3800.00000000,3770.09000000,3781.35000000,2216.57922500
6341,2019-01-02 09:00:00,3780.81000000,3786.24000000,3770.00000000,3775.00000000,1483.62784700
6342,2019-01-02 10:00:00,3773.84000000,3794.40000000,3770.03000000,3788.00000000,1117.13659300
6343,2019-01-02 11:00:00,3788.22000000,3803.68000000,3777.82000000,3787.97000000,1395.94165500
6344,2019-01-02 12:00:00,3788.81000000,3793.72000000,3778.23000000,3792.51000000,1179.76615800
6345,2019-01-02 13:00:00,3793.12000000,3839.63000000,3790.82000000,3825.65000000,2589.86843100
6346,2019-01-02 14:00:00,3825.19000000,3834.26000000,3796.51000000,3811.24000000,2325.65409300
6347,2019-01-02 15:00:00,3812.17000000,3815.00000000,3785.75000000,3801.28000000,1359.58132700
6348,2019-01-02 16:00:00,3802.61000000,3865.72000000,3795.00000000,3824.89000000,2696.18730800
6349,2019-01-02 17:00:00,3824.89000000,3845.78000000,3811.01000000,3822.60000000,2166.32856100
6350,2019-01-02 18:00:00,3822.62000000,3833.00000000,3807.00000000,3828.87000000,1203.59030900
6351,2019-01-02 19:00:00,3827.22000000,3830.19000000,3801.14000000,3824.98000000,921.47599400
6352,2019-01-02 20:00:00,3824.98000000,3854.35000000,3812.34000000,3849.00000000,1189.42760600
6353,2019-01-02 21:00:00,3849.27000000,3876.00000000,3830.06000000,3856.68000000,1770.79063900
6354,2019-01-02 22:00:00,3857.36000000,3876.00000000,3842.46000000,3862.12000000,1464.30349600
6355,2019-01-02 23:00:00,3861.62000000,3882.14000000,3851.00000000,3858.56000000,2159.80651100
6356,2019-01-03 00:00:00,3857.57000000,3862.74000000,3828.70000000,3830.78000000,1754.76159500
6357,2019-01-03 01:00:00,3830.76000000,3843.24000000,3821.14000000,3835.96000000,1334.96090900
6358,2019-01-03 02:00:00,3835.96000000,3844.99000000,3825.85000000,3833.47000000,651.94713600
6359,2019-01-03 03:00:00,3833.69000000,3847.05000000,3832.00000000,3841.83000000,732.02160300
6360,2019-01-03 04:00:00,3841.83000000,3850.00000000,3833.70000000,3834.59000000,649.62891700
6361,2019-01-03 05:00:00,3834.70000000,3840.31000000,3805.00000000,3824.38000000,1094.33610800
6362,2019-01-03 06:00:00,3824.38000000,3829.89000000,3813.62000000,3820.53000000,774.97895800
6363,2019-01-03 07:00:00,3821.81000000,3837.52000000,3820.39000000,3828.88000000,706.28305000
6364,2019-01-03 08:00:00,3828.88000000,3832.83000000,3796.00000000,3805.00000000,1539.51873700
6365,2019-01-03 09:00:00,3805.85000000,3814.96000000,3783.00000000,3805.81000000,1663.63885500
6366,2019-01-03 10:00:00,3806.13000000,3819.00000000,3804.07000000,3811.52000000,1319.35901700
6367,2019-01-03 11:00:00,3810.61000000,3813.51000000,3787.29000000,3804.00000000,1649.23021500
6368,2019-01-03 12:00:00,3803.31000000,3823.00000000,3795.33000000,3818.02000000,1243.81332000
6369,2019-01-03 13:00:00,3817.17000000,3822.00000000,3809.35000000,3817.36000000,1097.35371300
6370,2019-01-03 14:00:00,3816.64000000,3817.37000000,3790.04000000,3796.70000000,1187.83170400
6371,2019-01-03 15:00:00,3796.79000000,3811.89000000,3785.32000000,3806.70000000,1340.26672600
6372,2019-01-03 16:00:00,3807.37000000,3807.75000000,3730.00000000,3738.00000000,3271.17214000
6373,2019-01-03 17:00:00,3738.71000000,3762.04000000,3732.19000000,3748.46000000,2025.99835900
6374,2019-01-03 18:00:00,3748.46000000,3759.33000000,3738.00000000,3757.89000000,1021.63925000
6375,2019-01-03 19:00:00,3757.58000000,3763.71000000,3740.11000000,3756.00000000,771.58463200
6376,2019-01-03 20:00:00,3756.00000000,3782.25000000,3752.37000000,3780.03000000,760.41658100
6377,2019-01-03 21:00:00,3779.99000000,3782.69000000,3768.23000000,3771.26000000,1333.48662500
6378,2019-01-03 22:00:00,3771.27000000,3781.40000000,3757.14000000,3773.79000000,959.79271700
6379,2019-01-03 23:00:00,3773.42000000,3775.53000000,3757.87000000,3766.78000000,522.92749200
6380,2019-01-04 00:00:00,3767.20000000,3767.21000000,3730.00000000,3750.30000000,1249.54672800
6381,2019-01-04 01:00:00,3750.53000000,3776.89000000,3749.67000000,3766.23000000,793.94147000
6382,2019-01-04 02:00:00,3765.67000000,3766.48000000,3750.41000000,3758.65000000,583.32809400
6383,2019-01-04 03:00:00,3759.33000000,3787.65000000,3752.41000000,3780.04000000,981.91156200
6384,2019-01-04 04:00:00,3780.04000000,3793.00000000,3761.94000000,3775.33000000,1290.11175300
6385,2019-01-04 05:00:00,3776.18000000,3788.53000000,3764.37000000,3779.90000000,982.01353500
6386,2019-01-04 06:00:00,3779.90000000,3797.52000000,3775.92000000,3783.02000000,1406.84068500
6387,2019-01-04 07:00:00,3783.34000000,3800.00000000,3779.54000000,3783.28000000,1150.95840200
6388,2019-01-04 08:00:00,3783.28000000,3800.00000000,3766.75000000,3771.34000000,1487.04216600
6389,2019-01-04 09:00:00,3771.35000000,3789.90000000,3757.00000000,3764.35000000,1358.10223800
6390,2019-01-04 10:00:00,3764.03000000,3777.16000000,3756.48000000,3775.48000000,849.64852100
6391,2019-01-04 11:00:00,3775.46000000,3777.77000000,3752.00000000,3757.55000000,926.72648800
6392,2019-01-04 12:00:00,3754.05000000,3765.00000000,3739.00000000,3755.52000000,1467.23473200
6393,2019-01-04 13:00:00,3755.95000000,3757.52000000,3742.08000000,3744.00000000,1476.93285000
6394,2019-01-04 14:00:00,3744.62000000,3751.94000000,3703.62000000,3717.14000000,2731.97833000
6395,2019-01-04 15:00:00,3715.58000000,3728.59000000,3703.57000000,3725.28000000,1424.78680200
6396,2019-01-04 16:00:00,3725.30000000,3754.00000000,3717.30000000,3747.50000000,1245.43068400
6397,2019-01-04 17:00:00,3747.50000000,3749.50000000,3735.03000000,3745.22000000,929.20910200
6398,2019-01-04 18:00:00,3745.43000000,3745.96000000,3726.99000000,3730.00000000,828.89591700
6399,2019-01-04 19:00:00,3730.41000000,3746.59000000,3729.02000000,3739.53000000,822.28671500
6400,2019-01-04 20:00:00,3739.74000000,3786.00000000,3733.46000000,3764.24000000,1359.29548200
6401,2019-01-04 21:00:00,3762.36000000,3823.64000000,3760.21000000,3802.36000000,2242.10716400
6402,2019-01-04 22:00:00,3802.59000000,3816.18000000,3778.51000000,3790.98000000,1203.46616600
6403,2019-01-04 23:00:00,3792.35000000,3800.98000000,3787.57000000,3792.01000000,727.75908500
6404,2019-01-05 00:00:00,3790.09000000,3838.70000000,3788.97000000,3811.76000000,2440.69019700
6405,2019-01-05 01:00:00,3811.79000000,3827.41000000,3783.25000000,3803.58000000,2262.74907800
6406,2019-01-05 02:00:00,3803.56000000,3820.13000000,3802.43000000,3811.88000000,1318.63894400
6407,2019-01-05 03:00:00,3813.16000000,3822.27000000,3803.25000000,3815.00000000,1107.47927100
6408,2019-01-05 04:00:00,3815.35000000,3826.39000000,3812.09000000,3815.72000000,1224.00416800
6409,2019-01-05 05:00:00,3815.72000000,3840.99000000,3815.72000000,3834.01000000,1477.73332800
6410,2019-01-05 06:00:00,3834.01000000,3835.08000000,3792.00000000,3799.45000000,2015.47357300
6411,2019-01-05 07:00:00,3799.71000000,3804.99000000,3780.13000000,3785.15000000,956.11021400
6412,2019-01-05 08:00:00,3784.37000000,3798.84000000,3783.76000000,3793.56000000,614.93263000
6413,2019-01-05 09:00:00,3793.01000000,3796.94000000,3787.03000000,3790.36000000,658.55240700
6414,2019-01-05 10:00:00,3789.72000000,3793.81000000,3770.00000000,3787.94000000,955.93371100
6415,2019-01-05 11:00:00,3788.79000000,3812.63000000,3787.53000000,3801.26000000,859.39817600
6416,2019-01-05 12:00:00,3801.03000000,3811.98000000,3796.35000000,3802.47000000,964.38295300
6417,2019-01-05 13:00:00,3801.79000000,3802.74000000,3782.00000000,3793.84000000,1386.14167000
6418,2019-01-05 14:00:00,3793.83000000,3794.89000000,3778.01000000,3787.45000000,1333.23298200
6419,2019-01-05 15:00:00,3787.55000000,3814.00000000,3785.02000000,3785.58000000,1807.06370700
6420,2019-01-05 16:00:00,3785.58000000,3805.00000000,3775.00000000,3797.19000000,1663.60144000
6421,2019-01-05 17:00:00,3797.00000000,3807.99000000,3795.82000000,3801.36000000,1004.57107300
6422,2019-01-05 18:00:00,3801.52000000,3818.51000000,3798.26000000,3809.02000000,1159.90149000
6423,2019-01-05 19:00:00,3810.00000000,3820.00000000,3798.19000000,3810.98000000,868.14439200
6424,2019-01-05 20:00:00,3810.89000000,3812.36000000,3800.00000000,3803.68000000,514.18534100
6425,2019-01-05 21:00:00,3804.95000000,3812.50000000,3799.00000000,3806.57000000,493.09041200
6426,2019-01-05 22:00:00,3806.33000000,3810.20000000,3751.00000000,3786.62000000,2574.91760600
6427,2019-01-05 23:00:00,3786.62000000,3786.63000000,3766.14000000,3770.96000000,829.73898800
6428,2019-01-06 00:00:00,3771.12000000,3792.12000000,3761.60000000,3786.76000000,964.56442800
6429,2019-01-06 01:00:00,3786.86000000,3791.98000000,3761.15000000,3765.65000000,1065.35651400
6430,2019-01-06 02:00:00,3765.65000000,3775.01000000,3740.00000000,3771.82000000,1629.66252200
6431,2019-01-06 03:00:00,3771.57000000,3778.13000000,3765.49000000,3771.15000000,575.94711100
6432,2019-01-06 04:00:00,3771.70000000,3776.86000000,3760.58000000,3767.90000000,648.53462600
6433,2019-01-06 05:00:00,3768.13000000,3783.55000000,3764.43000000,3777.75000000,586.81357600
6434,2019-01-06 06:00:00,3778.38000000,3779.76000000,3772.14000000,3772.22000000,330.38670400
6435,2019-01-06 07:00:00,3772.34000000,3775.11000000,3760.00000000,3767.94000000,656.49852400
6436,2019-01-06 08:00:00,3768.11000000,3773.32000000,3761.81000000,3772.88000000,569.31552900
6437,2019-01-06 09:00:00,3772.77000000,3782.56000000,3770.93000000,3771.30000000,821.58699800
6438,2019-01-06 10:00:00,3771.30000000,3812.02000000,3770.93000000,3796.99000000,1745.96880500
6439,2019-01-06 11:00:00,3796.42000000,3820.82000000,3796.42000000,3814.24000000,1851.63112200
6440,2019-01-06 12:00:00,3814.23000000,3820.41000000,3787.07000000,3790.81000000,1358.35990800
6441,2019-01-06 13:00:00,3791.12000000,3808.31000000,3785.00000000,3798.61000000,839.14762300
6442,2019-01-06 14:00:00,3800.00000000,3805.00000000,3791.00000000,3801.35000000,900.37663700
6443,2019-01-06 15:00:00,3802.00000000,3824.99000000,3800.24000000,3806.82000000,1551.90751800
6444,2019-01-06 16:00:00,3806.91000000,3814.99000000,3800.31000000,3813.39000000,916.84281600
6445,2019-01-06 17:00:00,3813.39000000,4025.00000000,3813.39000000,4007.11000000,8255.22830900
6446,2019-01-06 18:00:00,4007.13000000,4027.71000000,3972.71000000,3989.09000000,3032.69233900
6447,2019-01-06 19:00:00,3990.00000000,4013.00000000,3989.12000000,4002.46000000,2004.54187500
6448,2019-01-06 20:00:00,4001.41000000,4015.00000000,3967.01000000,3977.16000000,1848.30919000
6449,2019-01-06 21:00:00,3980.57000000,3985.69000000,3953.53000000,3967.49000000,2190.12987100
6450,2019-01-06 22:00:00,3967.49000000,3988.00000000,3965.42000000,3970.36000000,977.12822500
6451,2019-01-06 23:00:00,3970.99000000,4009.63000000,3970.79000000,3987.60000000,1232.87593900
6452,2019-01-07 00:00:00,3987.62000000,4017.90000000,3986.41000000,4008.05000000,1506.17640200
6453,2019-01-07 01:00:00,4008.88000000,4009.84000000,3972.06000000,3984.28000000,1753.09007000
6454,2019-01-07 02:00:00,3984.02000000,3987.20000000,3970.03000000,3987.20000000,1289.86327700
6455,2019-01-07 03:00:00,3987.04000000,3996.97000000,3983.03000000,3992.26000000,815.62254400
6456,2019-01-07 04:00:00,3991.69000000,3996.06000000,3986.40000000,3988.72000000,648.23210700
6457,2019-01-07 05:00:00,3987.89000000,3996.08000000,3980.08000000,3994.96000000,732.65780500
6458,2019-01-07 06:00:00,3993.82000000,4001.77000000,3982.61000000,3990.78000000,1105.65921300
6459,2019-01-07 07:00:00,3990.76000000,4001.21000000,3988.00000000,4001.00000000,1113.76122300
6460,2019-01-07 08:00:00,4001.02000000,4015.00000000,3990.00000000,4007.70000000,2023.90655000
6461,2019-01-07 09:00:00,4007.68000000,4010.67000000,3921.53000000,3957.01000000,4055.90985900
6462,2019-01-07 10:00:00,3957.01000000,3997.00000000,3955.50000000,3959.35000000,2001.42416200
6463,2019-01-07 11:00:00,3959.35000000,3976.90000000,3952.07000000,3976.76000000,975.34950800
6464,2019-01-07 12:00:00,3976.78000000,3978.00000000,3955.02000000,3956.87000000,881.11997900
6465,2019-01-07 13:00:00,3956.87000000,3982.96000000,3955.02000000,3980.26000000,849.43603100
6466,2019-01-07 14:00:00,3980.98000000,4000.00000000,3975.80000000,3985.46000000,1168.98360100
6467,2019-01-07 15:00:00,3985.48000000,3990.00000000,3964.49000000,3969.91000000,1269.78599300
6468,2019-01-07 16:00:00,3969.91000000,3985.98000000,3965.00000000,3978.96000000,1225.54090600
6469,2019-01-07 17:00:00,3978.96000000,3989.18000000,3941.00000000,3979.34000000,2244.20856900
6470,2019-01-07 18:00:00,3979.34000000,3994.98000000,3976.00000000,3977.89000000,1326.02432800
6471,2019-01-07 19:00:00,3977.00000000,3989.35000000,3974.31000000,3988.52000000,906.53735200
6472,2019-01-07 20:00:00,3987.71000000,3988.74000000,3961.00000000,3970.96000000,1272.85604300
6473,2019-01-07 21:00:00,3969.88000000,3981.25000000,3967.00000000,3971.98000000,776.60448500
6474,2019-01-07 22:00:00,3971.99000000,3975.35000000,3951.55000000,3964.81000000,1130.42711300
6475,2019-01-07 23:00:00,3965.61000000,3978.97000000,3954.19000000,3975.45000000,796.66914400
6476,2019-01-08 00:00:00,3976.76000000,3989.00000000,3973.79000000,3981.12000000,930.17388600
6477,2019-01-08 01:00:00,3981.12000000,3982.10000000,3960.00000000,3961.03000000,965.35743700
6478,2019-01-08 02:00:00,3961.53000000,3966.39000000,3922.00000000,3949.16000000,2296.01163000
6479,2019-01-08 03:00:00,3949.00000000,3957.49000000,3942.00000000,3945.61000000,1034.49994700
6480,2019-01-08 04:00:00,3944.94000000,3947.62000000,3936.26000000,3944.88000000,1460.01476300
6481,2019-01-08 05:00:00,3943.86000000,3952.54000000,3939.81000000,3950.49000000,1002.69646800
6482,2019-01-08 06:00:00,3950.49000000,3965.66000000,3940.00000000,3958.56000000,1044.67024900
6483,2019-01-08 07:00:00,3959.59000000,3968.42000000,3946.09000000,3953.60000000,1038.14548400
6484,2019-01-08 08:00:00,3953.14000000,3974.20000000,3948.75000000,3960.64000000,1238.26706000
6485,2019-01-08 09:00:00,3960.67000000,3982.00000000,3958.48000000,3973.62000000,1716.90126100
6486,2019-01-08 10:00:00,3972.12000000,3982.25000000,3964.00000000,3980.69000000,1303.37395900
6487,2019-01-08 11:00:00,3981.81000000,4018.00000000,3967.93000000,4001.59000000,2222.31596700
6488,2019-01-08 12:00:00,4002.32000000,4007.00000000,3988.64000000,3988.83000000,1582.57922800
6489,2019-01-08 13:00:00,3989.16000000,4039.00000000,3988.83000000,4026.72000000,2585.67229000
6490,2019-01-08 14:00:00,4027.30000000,4028.19000000,4002.76000000,4008.81000000,2165.90347000
6491,2019-01-08 15:00:00,4008.81000000,4069.80000000,3981.00000000,4000.48000000,4677.30897200
6492,2019-01-08 16:00:00,4002.04000000,4007.84000000,3938.82000000,3968.77000000,3645.25784500
6493,2019-01-08 17:00:00,3970.76000000,3984.40000000,3956.00000000,3962.00000000,1615.96897200
6494,2019-01-08 18:00:00,3962.00000000,3977.06000000,3954.00000000,3968.46000000,892.06415900
6495,2019-01-08 19:00:00,3969.42000000,3983.00000000,3957.93000000,3976.12000000,906.05511900
6496,2019-01-08 20:00:00,3976.11000000,3985.80000000,3965.40000000,3965.40000000,771.55947300
6497,2019-01-08 21:00:00,3965.40000000,3976.46000000,3960.90000000,3963.23000000,682.33245900
6498,2019-01-08 22:00:00,3963.34000000,3968.47000000,3952.30000000,3967.83000000,607.33296800
6499,2019-01-08 23:00:00,3967.83000000,3971.40000000,3903.00000000,3955.13000000,2516.96005600
6500,2019-01-09 00:00:00,3955.45000000,3970.47000000,3930.04000000,3955.73000000,1725.74260300
6501,2019-01-09 01:00:00,3955.76000000,3997.74000000,3936.26000000,3986.00000000,2380.54526600
6502,2019-01-09 02:00:00,3985.74000000,3999.89000000,3977.30000000,3980.64000000,1439.52634100
6503,2019-01-09 03:00:00,3981.89000000,3992.75000000,3977.42000000,3981.03000000,986.81264200
6504,2019-01-09 04:00:00,3981.98000000,4002.00000000,3981.03000000,3994.00000000,928.31306300
6505,2019-01-09 05:00:00,3994.00000000,3999.20000000,3983.00000000,3987.98000000,802.91019100
6506,2019-01-09 06:00:00,3988.19000000,3990.00000000,3978.00000000,3986.63000000,801.93433100
6507,2019-01-09 07:00:00,3986.44000000,4000.00000000,3985.02000000,3987.88000000,797.72634200
6508,2019-01-09 08:00:00,3987.76000000,3991.78000000,3971.11000000,3982.54000000,1076.59671800
6509,2019-01-09 09:00:00,3982.85000000,3996.98000000,3976.00000000,3978.00000000,930.43626100
6510,2019-01-09 10:00:00,3977.70000000,3987.07000000,3971.50000000,3982.77000000,1215.60905400
6511,2019-01-09 11:00:00,3982.53000000,4006.81000000,3980.58000000,3986.44000000,1377.45557400
6512,2019-01-09 12:00:00,3985.52000000,3996.30000000,3956.00000000,3976.72000000,1947.40947800
6513,2019-01-09 13:00:00,3976.86000000,3977.71000000,3952.00000000,3968.09000000,1406.14593500
6514,2019-01-09 14:00:00,3968.07000000,3968.11000000,3941.00000000,3951.22000000,1689.84589200
6515,2019-01-09 15:00:00,3951.22000000,3971.18000000,3942.39000000,3958.28000000,1552.41356400
6516,2019-01-09 16:00:00,3957.59000000,3977.93000000,3952.44000000,3963.03000000,1328.48783300
6517,2019-01-09 17:00:00,3965.05000000,3972.00000000,3955.68000000,3968.00000000,888.10202500
6518,2019-01-09 18:00:00,3967.14000000,3975.00000000,3958.00000000,3971.38000000,815.14259600
6519,2019-01-09 19:00:00,3970.06000000,3983.66000000,3964.79000000,3978.34000000,920.18347200
6520,2019-01-09 20:00:00,3978.98000000,3981.00000000,3961.00000000,3967.00000000,881.47445500
6521,2019-01-09 21:00:00,3967.00000000,3990.00000000,3955.00000000,3966.48000000,1534.08893900
6522,2019-01-09 22:00:00,3966.23000000,3977.67000000,3962.21000000,3967.40000000,851.94720400
6523,2019-01-09 23:00:00,3968.59000000,3973.55000000,3961.88000000,3966.65000000,710.58973200
6524,2019-01-10 00:00:00,3966.06000000,3989.81000000,3963.70000000,3987.66000000,877.78805400
6525,2019-01-10 01:00:00,3988.76000000,3993.46000000,3974.31000000,3982.44000000,1018.10585400
6526,2019-01-10 02:00:00,3982.54000000,3985.00000000,3975.02000000,3981.00000000,901.01098300
6527,2019-01-10 03:00:00,3981.00000000,3990.49000000,3975.13000000,3978.94000000,1111.38107400
6528,2019-01-10 04:00:00,3978.96000000,3993.82000000,3976.14000000,3993.00000000,1075.45588700
6529,2019-01-10 05:00:00,3993.00000000,3996.01000000,3986.57000000,3989.79000000,1464.98399500
6530,2019-01-10 06:00:00,3988.57000000,3990.47000000,3731.01000000,3781.31000000,11092.60011300
6531,2019-01-10 07:00:00,3779.63000000,3784.73000000,3747.61000000,3777.02000000,4132.69587000
6532,2019-01-10 08:00:00,3777.54000000,3783.32000000,3752.50000000,3759.07000000,2371.37710300
6533,2019-01-10 09:00:00,3757.89000000,3766.51000000,3715.65000000,3732.79000000,4205.65145500
6534,2019-01-10 10:00:00,3732.77000000,3751.12000000,3725.00000000,3736.45000000,1579.29006200
6535,2019-01-10 11:00:00,3735.46000000,3744.70000000,3720.00000000,3739.99000000,1961.52823600
6536,2019-01-10 12:00:00,3738.01000000,3750.00000000,3728.06000000,3732.81000000,1439.65710400
6537,2019-01-10 13:00:00,3732.81000000,3736.11000000,3707.07000000,3725.62000000,2036.14504100
6538,2019-01-10 14:00:00,3725.19000000,3732.98000000,3713.30000000,3726.32000000,1921.46188400
